1.297271251678466797e-02
4.578731209039688110e-02
9.365251660346984863e-02
3.369946777820587158e-02
7.201831042766571045e-02
5.011102929711341858e-02
5.551469046622514725e-03
-2.744590304791927338e-02
4.431763291358947754e-02
-4.385486245155334473e-02
1.032291874289512634e-01
-6.542934570461511612e-03
4.437904804944992065e-03
-3.568896278738975525e-02
-1.568117295391857624e-04
-3.365763928741216660e-03
