7.015970535576343536e-03,2.636044099926948547e-02,4.084053635597229004e-02,5.811355076730251312e-03,4.675210267305374146e-02,4.936121031641960144e-02,5.809879861772060394e-03,4.052509367465972900e-02,-1.400191988795995712e-02,-3.425159491598606110e-03,-7.912456989288330078e-03,2.692388743162155151e-02,2.856640331447124481e-02,3.618518263101577759e-02,2.666297741234302521e-02,4.228119552135467529e-02,8.456176146864891052e-03,4.581592231988906860e-02,2.785471640527248383e-02,4.150484874844551086e-02,1.398583874106407166e-02,-8.185230195522308350e-03,4.530079662799835205e-03,6.641493178904056549e-03,3.138026595115661621e-02,2.366046980023384094e-02,2.432230487465858459e-02,1.992101548239588737e-03,1.126748602837324142e-02,6.497710943222045898e-03,1.931793056428432465e-02,3.097466193139553070e-02,-3.170684678480029106e-03,1.731212623417377472e-02,3.253740072250366211e-02,-2.392139285802841187e-02,1.402731984853744507e-03,1.555864606052637100e-02,5.267811007797718048e-03,2.145634777843952179e-02,5.574754322879016399e-04,5.957429762929677963e-03,1.755278906784951687e-03,-4.554047062993049622e-02,-8.440037071704864502e-02,-4.109765589237213135e-02,2.461234293878078461e-02,-9.943603537976741791e-03,-3.524093329906463623e-02,1.892994716763496399e-02,-7.099953945726156235e-03,-1.942591741681098938e-02,3.564684838056564331e-02,-1.636551693081855774e-02,3.742440044879913330e-02,1.892235502600669861e-02,-1.878406666219234467e-02,1.696443185210227966e-02,1.512258220463991165e-02,6.695428746752440929e-04,5.389605183154344559e-03,1.159402355551719666e-02,-1.313013583421707153e-02,-2.116172015666961670e-02,-1.696093939244747162e-02,-2.217504754662513733e-02,-8.543120324611663818e-02,-4.367227479815483093e-02,-4.651421681046485901e-02,-2.957549504935741425e-02,-3.644090145826339722e-02,-5.661869794130325317e-02,-6.201158463954925537e-02,6.773401051759719849e-03,2.378219179809093475e-02,5.778202414512634277e-02,2.608300372958183289e-02,-1.890433207154273987e-02,-6.788571830838918686e-03,1.267356681637465954e-03,1.659233495593070984e-02,-2.090663462877273560e-02,1.094549428671598434e-02,2.592110820114612579e-02,1.660805940628051758e-02,2.773487567901611328e-02,5.974100437015295029e-03,3.859425708651542664e-02,5.111697129905223846e-03,2.263990975916385651e-02,-1.314778067171573639e-02,-3.619840741157531738e-02,-9.530015289783477783e-02,-1.358594149351119995e-01,-1.149407401680946350e-01,-1.132968068122863770e-01,-9.586428850889205933e-02,-2.827315032482147217e-01,-1.484165340662002563e-01,-6.251182407140731812e-02,-1.151227056980133057e-01,8.581627160310745239e-03,6.963887065649032593e-02,1.659273169934749603e-02,-1.379943173378705978e-02,8.603976457379758358e-04,6.496575474739074707e-02,1.087876851670444012e-03,-1.076130568981170654e-02,3.500806540250778198e-02,-7.873285794630646706e-04,1.918056164868175983e-03,1.929012686014175415e-02,3.364529833197593689e-02,4.362826049327850342e-02,5.300700291991233826e-02,3.428283706307411194e-02,1.750027760863304138e-02,-9.352580644190311432e-03,-5.603779852390289307e-02,-1.361722052097320557e-01,-1.928901225328445435e-01,-1.058636158704757690e-01,-8.878897130489349365e-02,-1.017225608229637146e-01,-1.358000189065933228e-01,-1.903385370969772339e-01,-1.095116734504699707e-01,-4.034721478819847107e-02,2.803002484142780304e-02,5.418742075562477112e-02,3.343144804239273071e-02,-9.054593741893768311e-02,7.815817743539810181e-02,6.922400742769241333e-02,7.451941817998886108e-02,1.791591942310333252e-02,-2.901279367506504059e-02,-3.635509172454476357e-03,1.097813341766595840e-02,-6.585424765944480896e-03,4.507002979516983032e-02,4.859191179275512695e-02,-1.570182852447032928e-02,-3.231025114655494690e-02,4.876004904508590698e-02,-3.612976521253585815e-02,-5.420023575425148010e-02,-8.184442669153213501e-02,-1.097840629518032074e-02,-4.294748976826667786e-02,-1.142609864473342896e-02,2.584366314113140106e-02,-8.378322422504425049e-02,-1.317743062973022461e-01,-6.585470587015151978e-02,-7.430846244096755981e-02,-5.763841792941093445e-02,-2.182624116539955139e-02,-5.325097590684890747e-02,-1.586556136608123779e-01,-1.507808864116668701e-01,-8.922529965639114380e-02,3.424310311675071716e-02,4.981210082769393921e-02,-8.116610348224639893e-03,-1.645668962737545371e-04,-1.875991560518741608e-02,2.169834263622760773e-02,-2.016832865774631500e-02,3.819503635168075562e-02,4.609970375895500183e-02,-2.226243726909160614e-03,2.898366563022136688e-02,-3.132435306906700134e-02,-1.684942841529846191e-02,3.222016617655754089e-02,1.052549332380294800e-01,-4.837252199649810791e-02,9.709994494915008545e-02,-2.737201051786541939e-03,-4.967657849192619324e-03,3.617890179157257080e-02,8.945104666054248810e-03,3.837166726589202881e-02,1.571688950061798096e-01,4.608971253037452698e-02,1.652116514742374420e-02,1.808651257306337357e-03,-5.514507368206977844e-02,-2.981334738433361053e-02,3.983623906970024109e-02,5.659199133515357971e-02,2.412763237953186035e-02,8.193401992321014404e-02,2.428612112998962402e-02,3.721008822321891785e-02,1.433999836444854736e-02,3.627429157495498657e-02,7.035636156797409058e-02,-4.094879329204559326e-02,-1.193529367446899414e-01,-1.429653316736221313e-01,-1.129973903298377991e-01,-6.637085974216461182e-02,1.092618107795715332e-01,9.474018216133117676e-02,8.928651362657546997e-02,7.011122256517410278e-02,6.011225283145904541e-02,8.360756933689117432e-02,9.532038867473602295e-02,1.051413267850875854e-01,1.320355236530303955e-01,4.612632095813751221e-02,4.658789187669754028e-02,6.930232793092727661e-02,-1.237538177520036697e-02,1.826819777488708496e-02,4.724400490522384644e-02,-2.044094959273934364e-03,9.391799569129943848e-03,8.006796240806579590e-02,1.858643069863319397e-02,1.556454971432685852e-02,-1.759903505444526672e-02,3.814684692770242691e-03,9.327057749032974243e-02,-2.422865852713584900e-02,-2.007571011781692505e-01,-9.156028926372528076e-02,-3.609752655029296875e-02,1.506128907203674316e-01,1.747196763753890991e-01,5.690033361315727234e-02,8.188161998987197876e-02,5.688565224409103394e-02,1.817898079752922058e-02,6.991860270500183105e-02,1.591049134731292725e-01,6.998189538717269897e-02,1.093526650220155716e-02,5.929326638579368591e-02,8.482330595143139362e-04,-6.746164709329605103e-02,2.772680483758449554e-02,-2.354094991460442543e-03,-8.805920183658599854e-02,1.692319214344024658e-01,1.141814291477203369e-01,3.769770637154579163e-02,1.024638116359710693e-02,3.416485711932182312e-02,6.049029901623725891e-02,4.471668973565101624e-02,7.951388135552406311e-03,-1.492778956890106201e-01,-2.029873579740524292e-01,-9.698501974344253540e-02,-2.584816142916679382e-02,8.035016804933547974e-02,4.748804122209548950e-02,2.894789213314652443e-03,5.592790991067886353e-02,-2.182240597903728485e-02,-1.839146763086318970e-02,3.729654103517532349e-02,9.713582694530487061e-02,-4.876739159226417542e-02,-3.448687121272087097e-02,-5.470504984259605408e-02,-6.578001379966735840e-02,-2.227818220853805542e-02,-6.532716006040573120e-02,6.315439939498901367e-02,-3.797639533877372742e-02,1.543165594339370728e-01,9.423284977674484253e-02,-1.880169264040887356e-03,5.823104828596115112e-02,3.076229803264141083e-02,-3.828763961791992188e-03,-7.831004448235034943e-03,-2.309489063918590546e-02,-8.835971355438232422e-02,-1.929195374250411987e-01,-2.479295581579208374e-01,-1.107726767659187317e-01,-2.441560849547386169e-02,1.667300052940845490e-02,-7.451172173023223877e-02,-1.214693710207939148e-01,-1.282905042171478271e-01,-1.455096006393432617e-01,-1.286240667104721069e-01,-8.228216320276260376e-02,-9.780639410018920898e-02,-1.920094788074493408e-01,-1.921980530023574829e-01,-1.131335198879241943e-01,-8.784136921167373657e-02,-7.503407448530197144e-02,4.140037298202514648e-02,1.538641052320599556e-03,7.775041460990905762e-02,1.567453742027282715e-01,6.860728561878204346e-02,-1.035242713987827301e-02,2.895637787878513336e-02,1.621795259416103363e-02,9.568099677562713623e-02,2.580812387168407440e-02,-8.309712260961532593e-02,-1.134041175246238708e-01,-1.421710699796676636e-01,-5.604517832398414612e-02,2.194474078714847565e-02,6.200471892952919006e-03,1.295113377273082733e-02,-1.227335706353187561e-01,-9.382113814353942871e-02,-7.518325746059417725e-02,1.058903615921735764e-02,7.276416569948196411e-02,8.000322431325912476e-02,2.223463542759418488e-02,-7.967511564493179321e-02,-1.751140058040618896e-01,-2.103611268103122711e-02,2.577341161668300629e-03,9.493131935596466064e-02,7.155258953571319580e-02,-2.573643252253532410e-02,-2.489385195076465607e-02,7.601115852594375610e-02,-6.279337219893932343e-03,4.741999506950378418e-02,1.078731194138526917e-02,4.397945478558540344e-02,-4.403322935104370117e-03,-5.876963585615158081e-02,-1.631012409925460815e-01,-2.042723633348941803e-02,8.483371697366237640e-03,3.360761702060699463e-02,-2.774325571954250336e-02,-1.213796529918909073e-02,7.436327636241912842e-03,-3.934637829661369324e-02,7.009852677583694458e-02,1.143639162182807922e-01,1.755590289831161499e-01,7.989590615034103394e-02,5.865356419235467911e-03,-5.998394335620105267e-04,-1.091948673129081726e-01,-1.829396188259124756e-02,-9.463739581406116486e-03,1.154226884245872498e-01,1.396653354167938232e-01,-1.276173889636993408e-01,-1.327419579029083252e-01,-6.938398629426956177e-02,6.589801050722599030e-03,4.028246924281120300e-02,1.087734848260879517e-02,6.353829056024551392e-02,-1.573806069791316986e-02,1.970969736576080322e-01,3.744946047663688660e-02,1.441795262508094311e-03,6.626304984092712402e-02,8.348753303289413452e-02,1.012804433703422546e-01,1.702165454626083374e-01,8.920657634735107422e-02,1.504083126783370972e-01,2.074502855539321899e-01,2.182158678770065308e-01,2.744653224945068359e-01,1.510774940252304077e-01,6.960261613130569458e-02,-3.070842288434505463e-02,-1.663489080965518951e-02,1.272162795066833496e-01,7.749233394861221313e-02,3.756405413150787354e-02,-1.248288229107856750e-01,-2.599920928478240967e-01,-1.905177086591720581e-01,-1.971389502286911011e-01,-8.887204527854919434e-02,2.938440069556236267e-02,-2.689962740987539291e-03,4.316092282533645630e-02,1.097096875309944153e-01,2.448442578315734863e-01,9.543486684560775757e-02,-7.495783269405364990e-03,1.209760159254074097e-01,1.373510807752609253e-01,1.879884004592895508e-01,2.091992944478988647e-01,1.514694541692733765e-01,1.909497380256652832e-01,2.446931302547454834e-01,2.022037953138351440e-01,1.681645810604095459e-01,1.462185382843017578e-01,1.029220521450042725e-01,5.210381001234054565e-02,1.158396750688552856e-01,5.659158900380134583e-02,-4.341685026884078979e-02,1.660612598061561584e-02,-1.305366903543472290e-01,-2.841080427169799805e-01,-2.313842773437500000e-01,-9.960026293992996216e-02,-7.782567758113145828e-03,8.007298223674297333e-03,5.682739987969398499e-02,-2.399160293862223625e-03,5.262310430407524109e-02,8.369045704603195190e-02,-4.202384501695632935e-02,1.361037045717239380e-02,7.230512052774429321e-02,8.093138784170150757e-02,1.756382435560226440e-01,2.864929735660552979e-01,2.155708521604537964e-01,2.223513722419738770e-01,1.642187982797622681e-01,1.746408194303512573e-01,1.516320109367370605e-01,1.149608865380287170e-01,1.615856587886810303e-01,6.978368014097213745e-02,-3.678112477064132690e-02,-1.191196870058774948e-02,5.513029545545578003e-02,1.960701495409011841e-01,5.790419504046440125e-02,-3.625961244106292725e-01,-3.170048892498016357e-01,-7.402441650629043579e-02,1.219988428056240082e-02,3.022130578756332397e-02,-1.416660472750663757e-02,1.339042931795120239e-02,-7.593311369419097900e-02,-6.876305490732192993e-02,-1.184551864862442017e-01,-8.313034474849700928e-02,-4.782264679670333862e-02,6.979723274707794189e-02,-7.501413580030202866e-03,4.445338994264602661e-02,1.095268428325653076e-01,1.993196159601211548e-01,1.321226954460144043e-01,1.216101869940757751e-01,1.437986642122268677e-01,6.349847465753555298e-02,6.454906612634658813e-02,-3.169226646423339844e-02,-1.185910776257514954e-01,-9.789778292179107666e-02,-1.015664264559745789e-01,-4.151403531432151794e-02,-1.660625487565994263e-01,-3.335017263889312744e-01,-4.119987785816192627e-01,-2.113108336925506592e-01,1.258612237870693207e-02,4.998659715056419373e-02,9.241931256838142872e-04,-3.038243018090724945e-02,-1.128988042473793030e-01,-1.341275423765182495e-01,-1.683453768491744995e-01,-2.734830677509307861e-01,-1.935234069824218750e-01,-2.487341761589050293e-01,-1.249116957187652588e-01,-6.569871306419372559e-02,-3.588223829865455627e-02,-1.575095020234584808e-02,2.761656232178211212e-02,5.777232721447944641e-02,1.308877915143966675e-01,3.757252171635627747e-02,1.093843206763267517e-02,-6.338214874267578125e-02,-2.304591834545135498e-01,-1.931725591421127319e-01,-9.182314574718475342e-02,-1.089436635375022888e-01,-2.293458729982376099e-01,-2.308824658393859863e-01,-3.120413720607757568e-01,-8.671059459447860718e-02,-5.183685943484306335e-02,1.796487160027027130e-02,5.378569010645151138e-03,-9.886856190860271454e-03,-1.012055352330207825e-01,-2.523251771926879883e-01,-2.390757948160171509e-01,-2.457970678806304932e-01,-3.439248800277709961e-01,-3.814542293548583984e-01,-2.830693423748016357e-01,-1.977413296699523926e-01,-7.233614474534988403e-02,-1.500782519578933716e-01,-4.176948592066764832e-02,1.019322499632835388e-01,3.363011870533227921e-03,2.189338766038417816e-02,-3.689539059996604919e-02,-8.084374666213989258e-02,-2.447224855422973633e-01,-1.114632412791252136e-01,-5.410103127360343933e-02,-2.260305881500244141e-01,-4.582731425762176514e-01,-3.640906214714050293e-01,-2.031543999910354614e-01,4.119823873043060303e-02,2.506307512521743774e-02,1.318311225622892380e-02,3.517818078398704529e-02,4.005483165383338928e-02,-6.576258689165115356e-02,-9.722991287708282471e-02,-1.278252005577087402e-01,-1.915217489004135132e-01,-1.969145983457565308e-01,-1.975284218788146973e-01,-2.727269530296325684e-01,-2.826956808567047119e-01,-1.529485136270523071e-01,-1.229324638843536377e-01,-1.141577884554862976e-01,-8.085986482910811901e-04,-4.946708679199218750e-02,3.764259861782193184e-03,-5.671907961368560791e-02,-6.331002712249755859e-02,-9.595092386007308960e-02,-1.368837207555770874e-01,-5.656534060835838318e-02,-2.611058354377746582e-01,-4.234065413475036621e-01,-3.443091213703155518e-01,-9.737629443407058716e-02,-4.484263248741626740e-03,3.880159184336662292e-02,-2.066224813461303711e-02,4.220344498753547668e-02,1.355572883039712906e-02,-6.007622927427291870e-02,-8.976746350526809692e-02,-6.538789719343185425e-02,-8.382829278707504272e-02,-9.013078361749649048e-02,-1.460926085710525513e-01,-9.848289936780929565e-02,-1.893743574619293213e-01,-1.677795052528381348e-01,-1.701786965131759644e-01,-6.318307667970657349e-02,4.799024760723114014e-02,1.213843002915382385e-03,4.130268096923828125e-02,2.600298635661602020e-02,-1.142268478870391846e-01,-1.281847506761550903e-01,-1.539968848228454590e-01,-1.588380485773086548e-01,-1.393275856971740723e-01,-2.654801905155181885e-01,-1.814219057559967041e-01,-2.658096328377723694e-02,1.398534327745437622e-02,1.838357187807559967e-02,-1.431434229016304016e-02,3.763309866189956665e-02,1.299184095114469528e-02,-1.662520691752433777e-02,8.346818387508392334e-02,7.453409582376480103e-02,6.441414356231689453e-02,-1.435860339552164078e-02,1.000846922397613525e-01,3.990543633699417114e-02,5.115973204374313354e-02,-8.635991811752319336e-02,2.086509950459003448e-02,-8.599436283111572266e-02,-2.743978612124919891e-02,1.475505065172910690e-03,2.073699980974197388e-02,-9.251214563846588135e-02,-2.189408242702484131e-01,-2.342063337564468384e-01,-1.816347539424896240e-01,-1.896046996116638184e-01,-1.822477430105209351e-01,-1.557019948959350586e-01,-1.028863042593002319e-01,-1.095113437622785568e-02,-6.436890107579529285e-04,4.447558522224426270e-02,-1.550409942865371704e-02,-1.353427115827798843e-02,-1.801288686692714691e-02,-5.829691886901855469e-03,6.412231177091598511e-02,2.055935375392436981e-02,5.249273031949996948e-02,1.104357540607452393e-01,1.457359194755554199e-01,2.692662924528121948e-02,6.947543472051620483e-02,1.311798347160220146e-03,4.677046556025743484e-03,-4.969411343336105347e-02,2.776473760604858398e-02,-6.958895921707153320e-02,-3.548455238342285156e-02,-1.139597743749618530e-01,-1.452168673276901245e-01,-1.851808279752731323e-01,-2.207382768392562866e-01,-2.595361173152923584e-01,-1.866419017314910889e-01,-1.070727780461311340e-01,-5.646435543894767761e-02,-1.355451252311468124e-02,3.711894899606704712e-02,4.854960367083549500e-02,4.033464565873146057e-02,6.960885599255561829e-03,-1.172979455441236496e-02,7.291187066584825516e-03,2.185555547475814819e-02,6.959466636180877686e-02,-4.914177581667900085e-02,5.417566280812025070e-03,6.485258787870407104e-02,-3.536098450422286987e-02,5.909516662359237671e-02,-2.249839343130588531e-02,-8.098119869828224182e-03,-2.858273126184940338e-02,-4.089506343007087708e-02,-1.095086708664894104e-01,-1.183891147375106812e-01,-1.065395399928092957e-01,-1.534003764390945435e-01,-1.559405177831649780e-01,-2.303102463483810425e-01,-1.273219436407089233e-01,-6.021461263298988342e-02,-5.598591640591621399e-02,-5.006252974271774292e-02,-1.429244875907897949e-02,1.507083699107170105e-02,3.294010087847709656e-02,4.108171164989471436e-02,2.750302478671073914e-02,3.304814919829368591e-02,4.830291122198104858e-02,6.265833228826522827e-02,2.168613374233245850e-01,5.623760446906089783e-02,7.678093761205673218e-02,2.574476599693298340e-02,-1.294222325086593628e-01,9.525758773088455200e-02,6.176454201340675354e-02,-5.789200961589813232e-02,-2.638161741197109222e-02,-1.244863867759704590e-01,-5.505960434675216675e-02,-1.258042752742767334e-01,-1.316642761230468750e-01,-1.277236938476562500e-01,-1.271082013845443726e-01,-8.821471035480499268e-02,-8.467074483633041382e-02,7.275356445461511612e-03,3.864269331097602844e-02,-5.960360169410705566e-02,-2.588698640465736389e-02,3.372265957295894623e-03,-1.585870631970465183e-03,1.456512883305549622e-02,1.135792190325446427e-04,3.845401108264923096e-02,3.941967338323593140e-02,5.697931349277496338e-02,2.088912576436996460e-01,2.666589803993701935e-03,9.513007849454879761e-02,1.183769106864929199e-01,1.778512001037597656e-01,2.167229801416397095e-01,1.938487738370895386e-01,4.230288043618202209e-02,1.168069317936897278e-01,1.106756478548049927e-01,-3.745321184396743774e-02,1.021686039166525006e-04,6.289357692003250122e-02,9.248087555170059204e-02,-7.861908525228500366e-02,1.812899671494960785e-02,3.722503408789634705e-02,2.985916286706924438e-02,6.410360336303710938e-02,-1.583965308964252472e-02,1.705912686884403229e-02,1.903040520846843719e-02,4.266889765858650208e-02,1.712112873792648315e-02,2.202740870416164398e-02,-1.966388337314128876e-02,4.807465523481369019e-02,7.773584127426147461e-02,1.248561963438987732e-01,1.610799431800842285e-01,1.441100239753723145e-01,1.861471831798553467e-01,1.925505399703979492e-01,2.103704959154129028e-01,1.840441972017288208e-01,1.782722026109695435e-01,1.893329769372940063e-01,2.803165912628173828e-01,1.746086329221725464e-01,2.167138010263442993e-01,1.669890731573104858e-01,1.446743309497833252e-01,-1.335673686116933823e-02,2.880823425948619843e-02,8.200305700302124023e-02,6.588600575923919678e-02,9.656803682446479797e-03,4.229835048317909241e-02,-2.030355483293533325e-02,-5.553670227527618408e-03,-5.635986104607582092e-03,3.029569983482360840e-02,-1.450506690889596939e-02,1.073473971337080002e-02,2.473089098930358887e-02,-1.079302001744508743e-02,1.719170622527599335e-02,-6.715701427310705185e-03,-1.350600272417068481e-03,-1.156898308545351028e-02,-8.960235863924026489e-03,3.944567590951919556e-02,7.002703100442886353e-02,5.531966313719749451e-02,3.621049225330352783e-02,6.617005914449691772e-02,2.223233133554458618e-02,3.347581997513771057e-02,1.001193840056657791e-02,6.353036314249038696e-02,3.736750409007072449e-02,1.669425517320632935e-02,4.251423105597496033e-02,-4.706661216914653778e-03,5.956364795565605164e-03,1.890387065941467881e-04,-1.590179279446601868e-02,-5.849091801792383194e-03,8.805924095213413239e-03
