8.345115184783935547e-02
-6.962344795465469360e-02
2.062373235821723938e-02
1.451888084411621094e-01
2.177425175905227661e-01
4.609373211860656738e-02
1.881427317857742310e-01
2.037017839029431343e-03
2.263710796833038330e-01
5.626503843814134598e-03
-4.482446610927581787e-02
3.944568708539009094e-02
7.155723124742507935e-02
2.171388566493988037e-01
-8.962175250053405762e-02
-1.333566159009933472e-01
