-2.650255560874938965e-01
1.194101348519325256e-01
-2.034130543470382690e-01
-1.972301006317138672e-01
1.742945760488510132e-01
7.847017049789428711e-02
-1.062322333455085754e-01
5.052870884537696838e-02
1.984441727399826050e-01
1.596433967351913452e-01
